anio,mes,ipc_factor,peso_muestra,descripcion,unidad,grupo_unidad,cantidad,precio_unitario,total
2023,12,0.898024,0.3,Lechada,m3,volumetrico,657.61,1156723.24,760672769.86
2023,12,0.898024,0.3,Ensayos de permeabilidad del tipo Lugeon,Un,unidad,280.21,637836.31,178728112.43
2023,12,0.898024,0.3,Ensayos de permeabilidad del tipo Lefranc,Un,unidad,105.7,680266.26,71904143.68
2023,12,0.898024,0.3,Rescate y relocalización de fauna,m2,area,235104.93,194.31,45683238.95
2023,12,0.898024,0.3,"Roce, tala y tratamiento",m2,area,251132.45,3097.2,777807424.14
2023,12,0.898024,0.3,"Corte material común, excedente a botadero",m3,volumetrico,234441.49,3380.79,792597444.98
2023,12,0.898024,0.3,Corte material ripable,m3,volumetrico,288968.2,6940.02,2005445087.36
2023,12,0.898024,0.3,Corte en roca,m3,volumetrico,59604.39,19846.87,1182960579.76
2023,12,0.898024,0.3,Terraplén,m3,volumetrico,60785.48,9389.71,570758029.41
2023,12,0.898024,0.3,Carpeta de rodado  e=25 cm,m3,volumetrico,20943.32,59214.37,1240145499.51
2023,12,0.898024,0.3,Pretil de seguridad,m3,volumetrico,756.77,9744.51,7374352.83
2023,12,0.898024,0.3,Señaléticas,Un,unidad,486.71,143391.86,69790252.18
2023,12,0.898024,0.3,barrera metalica doble onda,m,lineal,3048.9,114179.1,348120657.99
2023,12,0.898024,0.3,Embudos de descarga,Un,unidad,67.88,1131174.67,76784136.6
2023,12,0.898024,0.3,Sumideros,Un,unidad,16.09,1317822.87,21203769.98
2023,12,0.898024,0.3,Excavación Contra Foso (Material Común),m,lineal,1349.06,3713.91,5010287.42
2023,12,0.898024,0.3,Excavación Total,m3,volumetrico,10579.73,3767.88,39863153.07
2023,12,0.898024,0.3,Carpeta de rodado,m3,volumetrico,517.13,53053.09,27435344.43
2023,12,0.898024,0.3,Relleno Compactado,m3,volumetrico,2.99,10356.41,30965.67
2023,12,0.898024,0.3,Pretil de Seguridad (L=18 m),m3,volumetrico,13.68,10766.74,147289.0
2023,12,0.898024,0.3,Excavación Total,m3,volumetrico,9701.4,3544.57,34387291.4
2023,12,0.898024,0.3,Carpeta de rodado,m3,volumetrico,376.58,53659.51,20207098.28
2023,12,0.898024,0.3,Relleno compactado,m3,volumetrico,8.16,10419.14,85020.18
2023,12,0.898024,0.3,Excavación Total,m3,volumetrico,6321.59,3669.32,23195936.62
2023,12,0.898024,0.3,Carpeta de rodado,m3,volumetrico,386.82,57252.18,22146288.27
2023,12,0.898024,0.3,Relleno compactado,m3,volumetrico,6.56,9112.87,59780.43
2023,12,0.898024,0.3,Tubo acero corrugado Ø1000mm,m,lineal,206.22,428014.15,88265078.01
2023,12,0.898024,0.3,Tubo acero corrugado Ø1200mm,m,lineal,75.23,485787.9,36545823.72
2023,12,0.898024,0.3,Tubo acero corrugado Ø1500mm,m,lineal,49.57,581053.79,28802836.37
2023,12,0.898024,0.3,Tubo HDPE  Ø1000mm,m,lineal,66.15,615927.97,40743635.22
2023,12,0.898024,0.3,Tubo HDPE Ø1500mm,m,lineal,118.98,983770.86,117049056.92
2023,12,0.898024,0.3,Tubo HDPE  Ø2500mm,m,lineal,115.94,1212986.72,140633680.32
2023,12,0.898024,0.3,Suministro e instalación Hormigón G-20,m3,volumetrico,234.61,262979.46,61697611.11
2023,12,0.898024,0.3,Suministro e instalación Hormigón G-25,m3,volumetrico,843.59,239665.27,202179225.12
2023,12,0.898024,0.3,Suministro e instalación Hormigón G-30,m3,volumetrico,20.1,261191.3,5249945.13
2023,12,0.898024,0.3,Emplantillado G-5 e=5cm,m3,volumetrico,67.26,210542.04,14161057.61
2023,12,0.898024,0.3,Enrocado Consolidado ; W=200 kg,m3,volumetrico,700.17,848504.35,594097290.74
2023,12,0.898024,0.3,Enrocado Consolidado ; W=300 kg,m3,volumetrico,130.54,765456.41,99922679.76
2023,12,0.898024,0.3,Enrocado Consolidado ; W=500 kg,m3,volumetrico,35.6,756654.38,26936895.93
2023,12,0.898024,0.3,Enrocado ; W=20 kg,m3,volumetrico,383.67,897018.75,344159183.81
2023,12,0.898024,0.3,Enrocado; W=100 kg,m3,volumetrico,153.38,892936.31,136958571.23
2023,12,0.898024,0.3,Capa granular,m3,volumetrico,185.34,60354.56,11186114.15
2023,12,0.898024,0.3,Geotextil Polipropileno gramaje 150 g/m2,m2,area,1730.91,5658.06,9793592.63
2023,12,0.898024,0.3,Excavación material común,m3,volumetrico,14556.0,3391.7,49369585.2
2023,12,0.898024,0.3,Relleno estructural,m3,volumetrico,7910.27,9404.51,74392213.32
2023,12,0.898024,0.3,Relleno común compactado,m3,volumetrico,9527.41,9025.6,85990591.7
2023,12,0.898024,0.3,"Cama de apoyo ; e=0,15 m",m3,volumetrico,145.57,43821.02,6379025.88
2023,12,0.898024,0.3,Diseño y construcción Muro TEM,GL,global,0.95,166789544.89,158450067.65
2023,12,0.898024,0.3,Riel acero tipo  L,m,lineal,1287.4,17693.49,22778599.03
2023,12,0.898024,0.3,Rescate y relocalización de fauna,m2,area,29101.79,332.66,9681001.46
2023,12,0.898024,0.3,"Roce, tala y tratamiento de material vegetal",m2,area,25333.28,3114.99,78912913.87
2023,12,0.898024,0.3,"Corte material común, excedente a botadero",m3,volumetrico,16841.46,3410.08,57430725.92
2023,12,0.898024,0.3,Corte material ripable,m3,volumetrico,27303.52,7565.07,206553040.05
2023,12,0.898024,0.3,Relleno masivo compactado,m3,volumetrico,9669.49,8926.17,86311511.55
2023,12,0.898024,0.3,Carpeta de rodado  e=25 cm,m3,volumetrico,2139.99,61078.24,130706822.82
2023,12,0.898024,0.3,Pretil de Seguridad,m3,volumetrico,328.42,9747.87,3201395.47
2023,12,0.898024,0.3,Señaléticas,Un,unidad,70.61,194452.28,13730275.49
2023,12,0.898024,0.3,barrera metalica doble onda,m,lineal,382.74,109036.77,41732733.35
2023,12,0.898024,0.3,Embudos de descarga,Un,unidad,0.97,1062253.46,1030385.86
2023,12,0.898024,0.3,Sumideros,Un,unidad,0.9,1456669.42,1311002.48
2023,12,0.898024,0.3,Excavación Contra Foso (Terreno Común),m3,volumetrico,58.8,3221.12,189401.86
2023,12,0.898024,0.3,Excavación Total,m3,volumetrico,2443.22,3606.95,8812572.38
2023,12,0.898024,0.3,Carpeta de rodado,m3,volumetrico,555.83,60297.8,33515326.17
2023,12,0.898024,0.3,Relleno Compactado,m3,volumetrico,2787.83,9717.66,27091184.08
2023,12,0.898024,0.3,Pretil de Seguridad (L=18 m),m3,volumetrico,179.02,9950.62,1781359.99
2023,12,0.898024,0.3,Barrera de Protección (Barrera metálica lateral doble onda (BML_2N-1) MCV 4.302.011),m,lineal,64.85,130343.33,8452764.95
2023,12,0.898024,0.3,Tubo acero corrugado Ø1200mm,m,lineal,45.57,442640.91,20171146.27
2023,12,0.898024,0.3,Tubo acero corrugado Ø1500mm,m,lineal,70.19,521828.48,36627141.01
2023,12,0.898024,0.3,Suministro e instalación  Hormigón G-20,m3,volumetrico,57.45,265273.64,15239970.62
2023,12,0.898024,0.3,Suministro e instalación  Hormigón G-17,m3,volumetrico,59.56,228032.99,13581644.88
2023,12,0.898024,0.3,Enrocado Consolidado ; W=200 kg,m3,volumetrico,65.56,867800.42,56892995.54
2023,12,0.898024,0.3,Enrocado Consolidado ; W=100 kg,m3,volumetrico,53.36,855502.52,45649614.47
2023,12,0.898024,0.3,Enrocado ; W=20 kg,m3,volumetrico,36.34,799839.57,29066169.97
2023,12,0.898024,0.3,Excavación material común,m3,volumetrico,3284.9,3693.49,12132745.3
2023,12,0.898024,0.3,Relleno estructural,m3,volumetrico,1037.85,9511.57,9871582.92
2023,12,0.898024,0.3,Relleno común compactado,m3,volumetrico,12.74,10724.28,136627.33
2023,12,0.898024,0.3,"Cama de apoyo ; e=0,15 m",m3,volumetrico,76.4,45750.85,3495364.94
2023,12,0.898024,0.3,Demolición hormigón,m3,volumetrico,9.08,899511.38,8167563.33
2023,12,0.898024,0.3,Hormigón G-30 Morning Glory,m3,volumetrico,122.47,1160312.26,142103442.48
2023,12,0.898024,0.3,Hormigón G-15,m3,volumetrico,147.14,994991.07,146402986.04
2023,12,0.898024,0.3,Acero de refuerzo A630-420H,kg,peso,14796.22,3558.15,52647170.19
2023,12,0.898024,0.3,Relleno Estructural,m3,volumetrico,515.98,41553.22,21440630.46
2023,12,0.898024,0.3,Relleno 3B,m3,volumetrico,670.51,39950.77,26787390.79
2023,12,0.898024,0.3,Excavación (relleno a retirar),m3,volumetrico,1662.24,33329.95,55402376.09
2023,12,0.898024,0.3,Insertos,kg,peso,2470.46,31234.41,77163360.53
2023,12,0.898024,0.3,Estructura metálica pesada (>60 kg/ml),Kg,peso,1583.3,32445.03,51370216.0
2023,12,0.898024,0.3,"Ductos de Acero galvanizado 12"" ScSTD (73.78 kg/ml)",m,lineal,95.37,225801.44,21534683.33
2023,12,0.898024,0.3,"Ductos de Acero galvanizado aireación Túnel 12"" ScSTD (73.78 kg/ml)",m,lineal,132.85,189775.31,25211649.93
2023,12,0.898024,0.3,Suministro e instalación de acero refuerzo A630-420H Consolas,kg,peso,175.68,3808.54,669084.31
2023,12,0.898024,0.3,Suministro e instalación hormigón G-30,m3,volumetrico,2.34,1177160.26,2754555.01
2023,12,0.898024,0.3,Hormigón G-15 Bancoductos,m3,volumetrico,33.95,1086466.18,36885526.81
2023,12,0.898024,0.3,Demolición de estructura existente,m3,volumetrico,11.68,896907.38,10475878.2
2023,12,0.898024,0.3,Suministro e instalación hormigón G-30 Morning glory,m3,volumetrico,102.04,1243664.87,126903563.33
2023,12,0.898024,0.3,Suministro e instalación de acero refuerzo A630-420H,kg,peso,8777.35,3202.7,28111218.84
2023,12,0.898024,0.3,"Suministro e instalación  de ductos de acero galvanizado 12"" ASTM A53 ScSTD",kg,peso,842.72,27135.32,22867476.87
2023,12,0.898024,0.3,"Ductos de Aireación Acero galvanizado 12"" ScSTD (73.78 kg/ml)",m,lineal,9.09,224645.69,2042029.32
2023,12,0.898024,0.3,Excavación pique vertical,m3,volumetrico,632.05,1042238.01,658746534.22
2023,12,0.898024,0.3,Shotcrete con fibra de polipropileno (G-30) 10 cm,m3,volumetrico,71.37,884735.1,63143544.09
2023,12,0.898024,0.3,"Barras de acero helicoidal A630-420H, diámetro 25 mm. Longitud 3,00 m.",Un,unidad,258.18,268886.57,69421134.64
2023,12,0.898024,0.3,Hormigón G-30 Morning Glory,m3,volumetrico,499.68,1242463.68,620834251.62
2023,12,0.898024,0.3,Acero refuerzo A630-420H,kg,peso,30453.68,3810.34,116038875.05
2023,12,0.898024,0.3,"Ductos de Acero galvanizado 18"" ASTM A53 Sch20",m,lineal,85.81,3144367.23,269818152.01
2023,12,0.898024,0.3,"Ductos de Acero galvanizado 12"" ScSTD (73.78 kg/ml)",m,lineal,74.27,208204.91,15463378.67
2023,12,0.898024,0.3,Estructura metálica pesada (>60 kg/ml),kg,peso,1566.57,31460.52,49285106.82
2023,12,0.898024,0.3,Hormigón Fundaciones consolas G-30 (cañerias de aireación),m3,volumetrico,0.63,1160631.01,731197.54
2023,12,0.898024,0.3,Hormigon G-15,m3,volumetrico,12.0,995550.35,11946604.2
2023,12,0.898024,0.3,Acero refuerzo A630-420H,kg,peso,51.43,3345.69,172068.84
2023,12,0.898024,0.3,Barras de anclaje,kg,peso,814.95,40910.89,33340329.81
2023,12,0.898024,0.3,Pernos post instalados,Un,unidad,7.31,215246.23,1573449.94
2023,12,0.898024,0.3,Demolición de revestimiento,m3,volumetrico,31.85,824255.64,26252542.13
2023,12,0.898024,0.3,Suministro e instalación hormigón G40kg/cm2 en tapón,m3,volumetrico,199.59,534757.61,106732271.38
2023,12,0.898024,0.3,Suministro e instalación hormigón G20kg/cm2 relleno de Tunel PAMo aguas arriba del tapón,m3,volumetrico,227.46,510773.19,116180469.8
2023,12,0.898024,0.3,Acero refuerzo A630-420H,kg,peso,802.3,3752.72,3010807.26
2023,12,0.898024,0.3,"Perforaciones para inyección diámetro 2,5""",m,lineal,1628.74,240456.36,391640891.79
2023,12,0.898024,0.3,Inyección de lechada,Lt,otros,4595.76,1382.2,6352259.47
2023,12,0.898024,0.3,Inyección de resina de Poliuretano impermeabilización,Lt,otros,5685.8,78552.72,446635055.38
2023,12,0.898024,0.3,Inyección de resina de Poliuretano de consolidación,Lt,otros,5289.59,81994.55,433717551.73
2023,12,0.898024,0.3,Poliuretano estructural  expandido de contacto,kg,peso,2265.34,20698.74,46889683.67
2023,12,0.898024,0.3,"Cañerias Acero para relleno de Consolidación ø3"" L= 12,7",m,lineal,298.17,13239.53,3947630.66
2023,12,0.898024,0.3,"PVC   Ø3"" L=0,30 m (incluye perforación e inyección)",m,lineal,16.36,298016.98,4875557.79
2023,12,0.898024,0.3,Tubos Tipo Fuko ø24mm,m,lineal,465.84,121140.01,56431862.26
2023,12,0.898024,0.3,Excavación pique,m3,volumetrico,148.14,3120312.95,462243160.41
2023,12,0.898024,0.3,Excavación estocada,m3,volumetrico,114.17,1263191.02,144218518.75
2023,12,0.898024,0.3,"Perno helicoidal A630-420H Ø22 mm; L=1,0 mt",Un,unidad,3.97,781934.7,3104280.76
2023,12,0.898024,0.3,Shotcrete e=5 cm,m3,volumetrico,4.8,1297183.81,6226482.29
2023,12,0.898024,0.3,Lechada,m3,volumetrico,12.89,880923.42,11355102.88
2023,12,0.898024,0.3,Túnel Liner plancha e=6 mm,Un,unidad,426.58,785285.93,334987272.02
2023,12,0.898024,0.3,"Perno helicoidal A630-420H Ø22 mm; L=3,0 mt",Un,unidad,18.46,342359.34,6319953.42
2023,12,0.898024,0.3,Shotcrete e=10 cm,m3,volumetrico,6.63,1639082.25,10867115.32
2023,12,0.898024,0.3,Barbacanas,Un,unidad,13.58,308923.12,4195175.97
2023,12,0.898024,0.3,"Perno helicoidal A630-420H Ø22 mm; L=3,0 mt",Un,unidad,27.86,356584.09,9934432.75
2023,12,0.898024,0.3,Marcos noruegos 6Ø16 mm,Un,unidad,1.82,5365053.29,9764396.99
2023,12,0.898024,0.3,Shotcrete e=10 cm,m3,volumetrico,16.9,1850941.44,31280910.34
2023,12,0.898024,0.3,Barbacanas,Un,unidad,21.14,297213.31,6283089.37
2023,12,0.898024,0.3,"Perno de Fibra de Vidrio Ø25mm , L= 3m",Un,unidad,0.92,379511.21,349150.31
2023,12,0.898024,0.3,Inyecciones de impermeabilización L=5 m,m,lineal,302.61,276922.28,83799451.15
2023,12,0.898024,0.3,Perforación para Inyecciones de impermeabilización L=38 m,m,lineal,1133.28,138342.36,156780629.74
2023,12,0.898024,0.3,Desmontaje y acopio de cañerias,GL,global,0.94,16989440.57,15970074.14
2023,12,0.898024,0.3,Suministro e instalación de acero refuerzo A630-420H en  Tapón tunel,kg,peso,660.37,3295.63,2176335.18
2023,12,0.898024,0.3,Suministro e instalación hormigón G-30 en tapón,m3,volumetrico,166.47,552727.74,92012586.88
2023,12,0.898024,0.3,Suministro e instalación hormigón G-20 relleno de Tunel PAMo aguas arriba del tapón,m3,volumetrico,412.78,488957.5,201831876.85
2023,12,0.898024,0.3,"Perforaciones para inyección diámetro 2,5""",m,lineal,609.32,810755.68,494009650.94
2023,12,0.898024,0.3,Perforaciones para inyección,m,lineal,642.9,749961.68,482150364.07
2023,12,0.898024,0.3,"Cañerias Acero para relleno de Consolidación ø3"" (incluye curva 24 un y copla 36un)",m,lineal,303.15,17639.41,5347387.14
2023,12,0.898024,0.3,"PVC L=30cm ø3""",m,lineal,18.85,5301.86,99940.06
2023,12,0.898024,0.3,Tubos Tipo Fuko ø24mm,m,lineal,488.51,139856.76,68321425.83
2023,12,0.898024,0.3,Desmontaje y acopio de cañerias,GL,global,0.91,16533304.78,15045307.35
2023,12,0.898024,0.3,Suministro e instalación de acero refuerzo A630-420H en Tapón  Torre de Captacion 7a etapa,kg,peso,114.08,3442.28,392695.3
2023,12,0.898024,0.3,Suministro e instalación hormigón G-40 relleno de Torre de Captacion 7a etapa,m3,volumetrico,11.52,1410132.75,16244729.28
2023,12,0.898024,0.3,Hormigón G-25 Fundaciones,m3,volumetrico,15.98,923478.43,14757185.31
2023,12,0.898024,0.3,Hormigón G-10 Emplantillado,m3,volumetrico,0.6,438230.22,262938.13
2023,12,0.898024,0.3,Insertos,kg,peso,792.12,10669.78,8451746.13
2023,12,0.898024,0.3,Barras de anclaje (22mm),kg,peso,203.26,10990.99,2234028.63
2023,12,0.898024,0.3,Pernos de anclaje ASTM A36 1'',kg,peso,113.19,59492.59,6733966.26
2023,12,0.898024,0.3,Pernos de anclaje ASTM A36 3/4'',kg,peso,13.61,50892.68,692649.37
2023,12,0.898024,0.3,Acero de refuerzo A630-420H,kg,peso,1368.59,3522.51,4820871.96
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,181.46,3795176.09,688672653.29
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (2 PCV y 1 Casagrande por sondaje),Un,unidad,3.91,37788666.4,147753685.62
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,263.13,3538174.13,930999758.83
2023,12,0.898024,0.3,Suministro y habilitación multipropósito en sondaje (2 PCV y 1 Clino-extensómetro por sondaje),Un,unidad,3.05,160363336.96,489108177.73
2023,12,0.898024,0.3,Suministro y habilitación multipropósito en sondaje (3 PCV y 1 Clino-extensómetro por sondaje),Un,unidad,0.9,170393633.71,153354270.34
2023,12,0.898024,0.3,Monolitos,Un,unidad,19.68,489358.85,9630582.17
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,6.21,34565574.11,214652215.22
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (1 sensor por pozo),Un,unidad,2.02,7626452.16,15405433.36
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (2 sensores por pozo),Un,unidad,3.16,9045646.39,28584242.59
2023,12,0.898024,0.3,Multipropósito (1 PCV y 1 Clino-extensómetro),Un,unidad,6.66,19346253.22,128846046.45
2023,12,0.898024,0.3,Multipiezómetro (1 PCV y 1 Casagrande por sondaje),Un,unidad,2.09,9440407.93,19730452.57
2023,12,0.898024,0.3,Piezómetro Casagrande,Un,unidad,1.8,10114946.44,18206903.59
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A ( relleno de bancoductos verticales en talud aguas abajo)",m3,volumetrico,1491.84,90669.68,135264655.41
2023,12,0.898024,0.3,Relleno Material 1A (relleno de bancoductos verticales en coronamiento) desde acopio,m3,volumetrico,417.43,43044.01,17967861.09
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos horizontales en coronamiento) desde acopio,m3,volumetrico,277.79,42505.98,11807736.18
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (1 sensor por pozo),Un,unidad,2.75,7167870.44,19711643.71
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (2 sensores por pozo),Un,unidad,3.05,8580510.48,26170556.96
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (3 sensores por pozo),Un,unidad,3.63,8227858.4,29867125.99
2023,12,0.898024,0.3,Multipropósito (1 PCV y 1 Clino-extensómetro),Un,unidad,3.67,11563412.85,42437725.16
2023,12,0.898024,0.3,Reubicaciónde acelerómetros existentes,Un,unidad,3.11,4600530.43,14307649.64
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos verticales en coronamiento) desde acopio,m3,volumetrico,309.21,39996.66,12367367.24
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos horizontales en coronamiento) desde acopio,m3,volumetrico,422.01,39686.72,16748192.71
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,41.63,320937.37,13360622.71
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,1.83,10521875.29,19255031.78
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,151.76,3537250.38,536813117.67
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (2 PCV y 2 Casagrande por sondaje),Un,unidad,1.05,58098372.83,61003291.47
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,86.23,3894609.57,335832183.22
2023,12,0.898024,0.3,Suministro y habilitación multipropósito en sondaje (2 PCV y 1 Clino-extensómetro por sondaje),Un,unidad,2.9,83973534.4,243523249.76
2023,12,0.898024,0.3,Monolitos,Un,unidad,21.83,456979.79,9975868.82
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,4.53,41554261.77,188240805.82
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (1 sensor por pozo),Un,unidad,12.21,10151802.48,123953508.28
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (2 sensores por pozo),Un,unidad,2.92,11579343.45,33811682.87
2023,12,0.898024,0.3,Multipropósito (1 PCV y 1 Clino-extensómetro),Un,unidad,7.69,15210967.91,116972343.23
2023,12,0.898024,0.3,Multipropósito (2 PCV y 1 Clino-extensómetro),Un,unidad,2.76,14529527.32,40101495.4
2023,12,0.898024,0.3,Multipropósito (3 PCV y 1 Clino-extensómetro),Un,unidad,1.09,16175854.78,17631681.71
2023,12,0.898024,0.3,Multipiezómetro (2 PCV y 1 Casagrande por sondaje),Un,unidad,3.67,12586380.75,46192017.35
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A (relleno de bancoductos verticales en talud aguas abajo)",m3,volumetrico,2182.3,89977.5,196357898.25
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B (relleno de bancoductos horizontales en zanja de infiltraciones)",m3,volumetrico,258.76,84305.51,21814893.77
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A  (relleno de bancoductos horizontales en zanja de infiltraciones)",m3,volumetrico,363.93,93757.69,34121236.12
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (1 sensor por pozo),Un,unidad,3.01,10428188.18,31388846.42
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (2 sensores por pozo),Un,unidad,4.29,11763431.98,50465123.19
2023,12,0.898024,0.3,Piezómetro de cuerda vibrante (3 sensores por pozo),Un,unidad,3.78,11782838.61,44539129.95
2023,12,0.898024,0.3,Multipropósito (1 PCV y 1 Clino-extensómetro),Un,unidad,4.12,14362447.78,59173284.85
2023,12,0.898024,0.3,Reubicación de acelerómetros existentes,Un,unidad,1.92,5273593.33,10125299.19
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos verticales en coronamiento) desde acopio,m3,volumetrico,481.02,36878.59,17739339.36
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos horizontales en coronamiento) desde acopio,m3,volumetrico,173.39,41390.92,7176771.62
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,32.3,340191.47,10988184.48
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,1.89,8982203.16,16976363.97
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,117.36,3300498.87,387346547.38
2023,12,0.898024,0.3,Suministro y habilitación piezometría cuerda vibrante (1 sensor por pozo),Un,unidad,4.74,11068983.98,52466984.07
2023,12,0.898024,0.3,Suministro y habilitación piezometría cuerda vibrante en sondaje (2 sensores por sondaje),Un,unidad,2.11,14598622.25,30803092.95
2023,12,0.898024,0.3,"Perforación en suelo 6""",m,lineal,52.11,2992795.8,155954589.14
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (3 PCV y 2 Casagrande por sondaje),Un,unidad,1.04,59553014.4,61935134.98
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,15.16,3433699.54,52054885.03
2023,12,0.898024,0.3,Suministro y habilitación de clino-extensómetros en sondaje,Un,unidad,1.01,48870657.85,49359364.43
2023,12,0.898024,0.3,Suministro y habilitacion de asentímetros,Un,unidad,2.78,11171319.28,31056267.6
2023,12,0.898024,0.3,Monolitos,Un,unidad,3.03,432179.1,1309502.67
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,2.0,100617262.61,201234525.22
2023,12,0.898024,0.3,Suministro y habilitación de acelerómetros,Un,unidad,1.95,38831363.86,75721159.53
2023,12,0.898024,0.3,Reubicaciónde acelerómetros existentes,Un,unidad,0.91,4569809.84,4158526.95
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,203.53,84107.76,17118452.39
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,195.48,94885.56,18548229.27
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,5.48,338093.31,1852751.34
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,1.97,9280826.64,18283228.48
2023,12,0.898024,0.3,Suministro y habilitación piezometría cuerda vibrante (1 sensor por pozo),Un,unidad,5.1,12311434.36,62788315.24
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,33.47,4001381.74,133926246.84
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (1 PCV y 1 Casagrande por sondaje),Un,unidad,2.13,37107703.15,79039407.71
2023,12,0.898024,0.3,"Perforación en suelo 6""",m,lineal,41.8,5634910.64,235539264.75
2023,12,0.898024,0.3,Suministro y habilitación piezómetría en sondaje (2 PCV y 2 Casagrande por sondaje),Un,unidad,0.95,63121622.05,59965540.95
2023,12,0.898024,0.3,"Perforación en suelo 5""",m,lineal,45.61,3088259.98,140855537.69
2023,12,0.898024,0.3,Suministro y habilitación de clino-extensómetros en sondaje,Un,unidad,2.14,57635058.58,123339025.36
2023,12,0.898024,0.3,Suministro y habilitacion de asentímetros,Un,unidad,1.85,13712784.67,25368651.64
2023,12,0.898024,0.3,Monolitos,Un,unidad,3.94,508920.94,2005148.5
2023,12,0.898024,0.3,Equipo GNSS,Un,unidad,4.29,98946820.92,424481861.75
2023,12,0.898024,0.3,Reubicaciónde acelerómetros existentes,Un,unidad,1.04,5030777.36,5232008.45
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A  (relleno de bancoductos verticales en talud aguas abajo)",m3,volumetrico,348.33,89180.57,31064267.95
2023,12,0.898024,0.3,"Suministro, transporte y colocación  material 2B (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,48.79,86214.34,4206397.65
2023,12,0.898024,0.3,"Suministro, transporte y colocación material 3A  (Relleno de bancoductos horizontales en la base del muro)",m3,volumetrico,48.71,85775.65,4178131.91
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos horizontales en coronamiento) desde acopio,m3,volumetrico,60.32,39214.99,2365448.2
2023,12,0.898024,0.3,Relleno Material 1A (Relleno de bancoductos verticales en coronamiento) desde acopio,m3,volumetrico,131.47,36328.17,4776064.51
2023,12,0.898024,0.3,Suministro e Instalación de Casetas de Protección de Instrumentación Geotécnica,Un,unidad,4.8,348886.38,1674654.62
2023,12,0.898024,0.3,Suministro e Instalación de Gateway Inalámbrico Instrumentación Geotécnica,Un,unidad,0.91,9366600.62,8523606.56
2023,12,0.898024,0.3,Excavación material común,m3,volumetrico,680.88,7924.19,5395422.49
2023,12,0.898024,0.3,Excavación ripiable,m3,volumetrico,960.15,13799.72,13249801.16
2023,12,0.898024,0.3,Excavación roca,m3,volumetrico,1763.59,161712.06,285193771.9
2023,12,0.898024,0.3,Relleno camellón,m3,volumetrico,87.44,37989.36,3321789.64
2023,12,0.898024,0.3,"Pernos diámetro 22 mm, cáncamos  l=1,5 m",Un,unidad,118.78,229134.02,27216538.9
2023,12,0.898024,0.3,"Perno de fortificación diámetro 25 mm l=3 m, en cuadricula 3x3",Un,unidad,141.88,309086.69,43853219.58
